# coordinator_comparison mode=broker n=10 duration_secs=20 decision_rate_hz=50 load_update_rate_hz=10 warmup_secs=6
# warmup 10/10 → client sees 10 workers, 11 peers; broker has 11 peers
mode,n,decision_idx,perceived_load,true_load,decision_us,is_misroute
broker,10,326,29,29,834,false
broker,10,327,29,34,2745,true
broker,10,328,27,27,364,false
broker,10,329,27,27,393,false
broker,10,330,27,27,244,false
broker,10,331,27,27,214,false
broker,10,332,23,23,207,false
broker,10,333,23,23,404,false
broker,10,334,23,23,443,false
broker,10,335,23,23,230,false
broker,10,336,23,23,263,false
broker,10,337,23,23,386,false
broker,10,338,23,23,372,false
broker,10,339,23,23,210,false
broker,10,340,23,23,426,false
broker,10,341,19,19,1597,false
broker,10,342,19,19,436,false
broker,10,343,19,19,301,false
broker,10,344,19,19,303,false
broker,10,345,19,19,385,false
broker,10,346,24,24,383,false
broker,10,347,24,24,317,false
broker,10,348,24,24,210,false
broker,10,349,24,24,415,false
broker,10,350,24,24,276,false
broker,10,351,27,27,179,false
broker,10,352,27,27,395,false
broker,10,353,27,27,241,false
broker,10,354,27,27,324,false
broker,10,355,23,23,167,false
broker,10,356,23,23,266,false
broker,10,357,23,23,585,false
broker,10,358,23,23,299,false
broker,10,359,23,23,251,false
broker,10,360,24,24,204,false
broker,10,361,24,24,247,false
broker,10,362,24,24,216,false
broker,10,363,24,24,224,false
broker,10,364,24,24,420,false
broker,10,365,24,24,366,false
broker,10,366,24,24,244,false
broker,10,367,24,24,235,false
broker,10,368,24,24,294,false
broker,10,369,23,23,327,false
broker,10,370,23,23,397,false
broker,10,371,23,23,233,false
broker,10,372,23,23,410,false
broker,10,373,23,23,231,false
broker,10,374,24,24,320,false
broker,10,375,24,24,207,false
broker,10,376,24,24,219,false
broker,10,377,24,24,204,false
broker,10,378,23,23,2886,false
broker,10,379,23,23,232,false
broker,10,380,23,23,234,false
broker,10,381,23,23,422,false
broker,10,382,23,23,686,false
broker,10,383,19,19,238,false
broker,10,384,19,19,231,false
broker,10,385,19,19,383,false
broker,10,386,19,19,395,false
broker,10,387,19,19,202,false
broker,10,388,22,22,1522,false
broker,10,389,22,22,366,false
broker,10,390,22,22,357,false
broker,10,391,22,22,246,false
broker,10,392,20,20,345,false
broker,10,393,20,20,480,false
broker,10,394,20,20,479,false
broker,10,395,20,20,482,false
broker,10,396,20,20,522,false
broker,10,397,23,23,197,false
broker,10,398,23,23,1083,false
broker,10,399,23,23,424,false
broker,10,400,23,23,321,false
broker,10,401,25,25,233,false
broker,10,402,25,25,379,false
broker,10,403,25,25,231,false
broker,10,404,25,25,393,false
broker,10,405,25,25,396,false
broker,10,406,27,27,264,false
broker,10,407,27,27,380,false
broker,10,408,27,27,468,false
broker,10,409,27,27,408,false
broker,10,410,24,24,310,false
broker,10,411,24,24,376,false
broker,10,412,24,24,312,false
broker,10,413,24,24,401,false
broker,10,414,24,24,340,false
broker,10,415,20,20,421,false
broker,10,416,20,20,282,false
broker,10,417,20,20,362,false
broker,10,418,20,20,352,false
broker,10,419,16,16,279,false
broker,10,420,16,16,180,false
broker,10,421,16,16,343,false
broker,10,422,16,16,403,false
broker,10,423,16,16,407,false
broker,10,424,20,20,334,false
broker,10,425,20,20,452,false
broker,10,426,20,20,219,false
broker,10,427,20,20,539,false
broker,10,428,21,21,4408,false
broker,10,429,21,21,264,false
broker,10,430,21,21,281,false
broker,10,431,21,21,503,false
broker,10,432,21,21,394,false
broker,10,433,25,25,211,false
broker,10,434,25,25,1358,false
broker,10,435,25,25,399,false
broker,10,436,25,25,275,false
broker,10,437,25,25,537,false
broker,10,438,27,27,423,false
broker,10,439,27,27,8565,false
broker,10,440,27,27,295,false
broker,10,441,27,27,348,false
broker,10,442,24,24,278,false
broker,10,443,24,24,328,false
broker,10,444,24,24,3272,false
broker,10,445,24,24,243,false
broker,10,446,24,24,401,false
broker,10,447,25,25,352,false
broker,10,448,25,25,254,false
broker,10,449,25,25,426,false
broker,10,450,25,25,449,false
broker,10,451,28,28,1631,false
broker,10,452,28,28,280,false
broker,10,453,28,28,431,false
broker,10,454,28,28,287,false
broker,10,455,28,28,527,false
broker,10,456,24,24,258,false
broker,10,457,24,24,1008,false
broker,10,458,24,24,216,false
broker,10,459,24,24,270,false
broker,10,460,24,27,4426,true
broker,10,461,27,27,234,false
broker,10,462,27,27,277,false
broker,10,463,27,27,303,false
broker,10,464,27,27,397,false
broker,10,465,32,32,350,false
broker,10,466,32,32,255,false
broker,10,467,32,32,286,false
broker,10,468,32,32,424,false
broker,10,469,32,32,235,false
broker,10,470,28,28,508,false
broker,10,471,28,28,187,false
broker,10,472,28,28,245,false
broker,10,473,28,28,224,false
broker,10,474,26,26,198,false
broker,10,475,26,26,411,false
broker,10,476,26,26,448,false
broker,10,477,26,26,219,false
broker,10,478,26,26,243,false
broker,10,479,23,23,215,false
broker,10,480,23,23,1468,false
broker,10,481,23,23,218,false
broker,10,482,23,23,437,false
broker,10,483,25,25,137,false
broker,10,484,25,25,261,false
broker,10,485,25,25,241,false
broker,10,486,25,25,433,false
broker,10,487,25,25,244,false
broker,10,488,23,23,238,false
broker,10,489,23,23,322,false
broker,10,490,23,23,489,false
broker,10,491,23,23,255,false
broker,10,492,23,23,221,false
broker,10,493,24,24,311,false
broker,10,494,24,24,276,false
broker,10,495,24,24,238,false
broker,10,496,24,24,242,false
broker,10,497,23,23,242,false
broker,10,498,23,23,248,false
broker,10,499,23,23,487,false
broker,10,500,23,23,414,false
broker,10,501,23,23,253,false
broker,10,502,21,21,345,false
broker,10,503,21,21,242,false
broker,10,504,21,21,441,false
broker,10,505,21,21,227,false
broker,10,506,19,19,169,false
broker,10,507,19,19,264,false
broker,10,508,19,19,269,false
broker,10,509,19,19,273,false
broker,10,510,19,19,293,false
broker,10,511,21,21,244,false
broker,10,512,21,21,265,false
broker,10,513,21,21,444,false
broker,10,514,21,21,237,false
broker,10,515,21,21,403,false
broker,10,516,21,21,260,false
broker,10,517,21,21,199,false
broker,10,518,21,21,389,false
broker,10,519,21,21,347,false
broker,10,520,17,17,1135,false
broker,10,521,17,17,441,false
broker,10,522,17,17,228,false
broker,10,523,17,17,242,false
broker,10,524,17,17,235,false
broker,10,525,22,22,225,false
broker,10,526,22,22,217,false
broker,10,527,22,22,735,false
broker,10,528,22,22,418,false
broker,10,529,22,22,1883,false
broker,10,530,22,22,231,false
broker,10,531,22,22,275,false
broker,10,532,22,22,355,false
broker,10,533,22,22,211,false
broker,10,534,21,21,275,false
broker,10,535,21,21,836,false
broker,10,536,21,21,241,false
broker,10,537,21,21,246,false
broker,10,538,21,21,424,false
broker,10,539,22,22,392,false
broker,10,540,22,22,374,false
broker,10,541,22,22,268,false
broker,10,542,22,22,470,false
broker,10,543,19,19,258,false
broker,10,544,19,19,289,false
broker,10,545,19,19,293,false
broker,10,546,19,19,234,false
broker,10,547,19,19,378,false
broker,10,548,17,17,231,false
broker,10,549,17,17,364,false
broker,10,550,17,17,414,false
broker,10,551,17,17,343,false
broker,10,552,16,16,4876,false
broker,10,553,16,16,368,false
broker,10,554,16,16,391,false
broker,10,555,16,16,405,false
broker,10,556,16,16,226,false
broker,10,557,19,19,285,false
broker,10,558,19,19,320,false
broker,10,559,19,19,361,false
broker,10,560,19,19,233,false
broker,10,561,19,19,367,false
broker,10,562,23,23,344,false
broker,10,563,23,23,370,false
broker,10,564,28,28,245,false
broker,10,565,28,28,245,false
broker,10,566,28,28,533,false
broker,10,567,28,28,316,false
broker,10,568,28,28,373,false
broker,10,569,28,28,261,false
broker,10,570,28,28,2225,false
broker,10,571,28,28,228,false
broker,10,572,28,28,488,false
broker,10,573,28,28,381,false
broker,10,574,28,28,389,false
broker,10,575,28,28,393,false
broker,10,576,26,26,98,false
broker,10,577,26,26,306,false
broker,10,578,26,26,362,false
broker,10,579,26,26,319,false
broker,10,580,26,26,224,false
broker,10,581,24,24,178,false
broker,10,582,24,24,367,false
broker,10,583,24,24,380,false
broker,10,584,24,24,387,false
broker,10,585,21,21,4182,false
broker,10,586,21,21,211,false
broker,10,587,21,21,249,false
broker,10,588,21,21,303,false
broker,10,589,21,21,238,false
broker,10,590,21,21,238,false
broker,10,591,21,21,449,false
broker,10,592,21,21,302,false
broker,10,593,21,21,290,false
broker,10,594,21,21,368,false
broker,10,595,18,18,210,false
broker,10,596,18,18,298,false
broker,10,597,18,18,378,false
broker,10,598,18,18,192,false
broker,10,599,21,21,189,false
broker,10,600,21,21,254,false
broker,10,601,21,21,247,false
broker,10,602,21,21,261,false
broker,10,603,21,21,412,false
broker,10,604,23,23,216,false
broker,10,605,23,23,202,false
broker,10,606,23,23,201,false
broker,10,607,23,23,246,false
broker,10,608,23,23,408,false
broker,10,609,20,20,204,false
broker,10,610,20,20,211,false
broker,10,611,20,20,213,false
broker,10,612,20,20,372,false
broker,10,613,18,18,92,false
broker,10,614,18,18,217,false
broker,10,615,18,18,369,false
broker,10,616,18,18,204,false
broker,10,617,18,18,870,false
broker,10,618,17,17,193,false
broker,10,619,17,17,367,false
broker,10,620,17,17,217,false
broker,10,621,17,17,385,false
broker,10,622,15,15,3795,false
broker,10,623,15,15,234,false
broker,10,624,15,15,263,false
broker,10,625,15,15,369,false
broker,10,626,15,15,196,false
broker,10,627,16,16,300,false
broker,10,628,16,16,267,false
broker,10,629,16,16,220,false
broker,10,630,16,16,224,false
broker,10,631,16,16,220,false
broker,10,632,15,15,193,false
broker,10,633,15,15,219,false
broker,10,634,15,15,233,false
broker,10,635,15,15,425,false
broker,10,636,12,12,122,false
broker,10,637,12,12,299,false
broker,10,638,12,12,231,false
broker,10,639,12,12,232,false
broker,10,640,12,12,516,false
broker,10,641,9,9,335,false
broker,10,642,9,9,258,false
broker,10,643,9,9,242,false
broker,10,644,9,9,407,false
broker,10,645,7,7,2060,false
broker,10,646,7,7,311,false
broker,10,647,7,7,418,false
broker,10,648,7,7,478,false
broker,10,649,7,7,390,false
broker,10,650,10,10,291,false
broker,10,651,10,10,314,false
broker,10,652,10,10,1456,false
broker,10,653,10,10,250,false
broker,10,654,10,10,208,false
broker,10,655,10,10,212,false
broker,10,656,10,10,375,false
broker,10,657,10,10,228,false
broker,10,658,10,10,446,false
broker,10,659,10,10,236,false
broker,10,660,10,10,375,false
broker,10,661,10,10,351,false
broker,10,662,10,10,333,false
broker,10,663,10,10,640,false
broker,10,664,8,8,299,false
broker,10,665,8,8,383,false
broker,10,666,8,8,340,false
broker,10,667,8,8,402,false
broker,10,668,6,6,4405,false
broker,10,669,6,6,338,false
broker,10,670,6,6,374,false
broker,10,671,6,6,242,false
broker,10,672,6,6,256,false
broker,10,673,5,5,230,false
broker,10,674,5,5,375,false
broker,10,675,5,5,194,false
broker,10,676,5,5,199,false
broker,10,677,5,6,5761,false
broker,10,678,6,6,259,false
broker,10,679,6,6,526,false
broker,10,680,6,6,483,false
broker,10,681,6,6,493,false
broker,10,682,7,7,284,false
broker,10,683,7,7,275,false
broker,10,684,7,7,274,false
broker,10,685,7,7,559,false
broker,10,686,7,7,283,false
broker,10,687,11,11,290,false
broker,10,688,11,11,407,false
broker,10,689,11,11,223,false
broker,10,690,11,11,269,false
broker,10,691,12,12,458,false
broker,10,692,12,12,194,false
broker,10,693,12,12,361,false
broker,10,694,12,12,227,false
broker,10,695,12,12,490,false
broker,10,696,14,14,516,false
broker,10,697,14,14,418,false
broker,10,698,14,14,389,false
broker,10,699,14,14,318,false
broker,10,700,18,18,1088,false
broker,10,701,18,18,447,false
broker,10,702,18,18,448,false
broker,10,703,18,18,500,false
broker,10,704,18,18,408,false
broker,10,705,15,15,328,false
broker,10,706,15,15,387,false
broker,10,707,15,15,383,false
broker,10,708,15,15,257,false
broker,10,709,15,19,5756,true
broker,10,710,18,18,423,false
broker,10,711,18,18,490,false
broker,10,712,18,18,266,false
broker,10,713,18,18,242,false
broker,10,714,21,21,301,false
broker,10,715,21,21,413,false
broker,10,716,21,21,379,false
broker,10,717,21,21,408,false
broker,10,718,21,21,247,false
broker,10,719,18,18,235,false
broker,10,720,18,18,434,false
broker,10,721,18,18,269,false
broker,10,722,18,18,531,false
broker,10,723,19,19,320,false
broker,10,724,19,19,249,false
broker,10,725,19,19,232,false
broker,10,726,19,19,415,false
broker,10,727,19,19,517,false
broker,10,728,18,18,232,false
broker,10,729,18,18,560,false
broker,10,730,18,18,251,false
broker,10,731,18,18,424,false
broker,10,732,19,19,132,false
broker,10,733,19,19,464,false
broker,10,734,19,19,272,false
broker,10,735,19,19,442,false
broker,10,736,19,19,250,false
broker,10,737,22,22,520,false
broker,10,738,22,22,269,false
broker,10,739,22,22,372,false
broker,10,740,22,22,382,false
broker,10,741,22,22,368,false
broker,10,742,19,19,237,false
broker,10,743,19,19,274,false
broker,10,744,19,19,249,false
broker,10,745,19,19,303,false
broker,10,746,16,16,849,false
broker,10,747,16,16,399,false
broker,10,748,16,16,255,false
broker,10,749,16,16,382,false
broker,10,750,16,16,305,false
broker,10,751,13,13,276,false
broker,10,752,13,13,261,false
broker,10,753,13,13,250,false
broker,10,754,13,13,282,false
broker,10,755,13,13,280,false
broker,10,756,9,9,3641,false
broker,10,757,9,9,307,false
broker,10,758,9,9,378,false
broker,10,759,9,9,430,false
SUMMARY mode=broker n=10 decisions=760 considered=748 nones=0 mean_us=442.6 p50_us=318 p95_us=849 p99_us=4182 mean_staleness=0.037 misroute_rate=0.0080
# SUMMARY mode=broker n=10 decisions=760 considered=748 nones=0 mean_us=442.6 p50_us=318 p95_us=849 p99_us=4182 mean_staleness=0.037 misroute_rate=0.0080
