# coordinator_comparison mode=broker n=20 duration_secs=20 decision_rate_hz=50 load_update_rate_hz=10 warmup_secs=6
# warmup 4/20 4/20 4/20 4/20 4/20 4/20 4/20 4/20 4/20 4/20 4/20 4/20 → client sees 4 workers, 5 peers; broker has 5 peers
mode,n,decision_idx,perceived_load,true_load,decision_us,is_misroute
broker,20,355,0,0,558,false
broker,20,356,4,4,3545,false
broker,20,357,4,4,298,false
broker,20,358,4,4,419,false
broker,20,359,4,4,4015,false
broker,20,360,4,3,11245,false
broker,20,361,3,3,285,false
broker,20,362,3,3,213,false
broker,20,363,3,3,611,false
broker,20,364,3,3,253,false
broker,20,365,8,8,999,false
broker,20,366,8,8,213,false
broker,20,367,8,8,264,false
broker,20,368,8,8,431,false
broker,20,369,8,8,326,false
broker,20,370,7,7,277,false
broker,20,371,7,7,379,false
broker,20,372,7,7,414,false
broker,20,373,7,7,247,false
broker,20,374,4,4,252,false
broker,20,375,4,4,272,false
broker,20,376,4,4,372,false
broker,20,377,4,4,336,false
broker,20,378,4,4,418,false
broker,20,379,4,4,168,false
broker,20,380,4,4,274,false
broker,20,381,4,4,413,false
broker,20,382,4,4,258,false
broker,20,383,4,4,10854,false
broker,20,384,4,4,566,false
broker,20,385,4,4,540,false
broker,20,386,4,4,372,false
broker,20,387,4,4,396,false
broker,20,388,5,5,3147,false
broker,20,389,5,5,290,false
broker,20,390,5,5,664,false
broker,20,391,5,5,318,false
broker,20,392,5,10,5953,true
broker,20,393,10,10,324,false
broker,20,394,10,10,376,false
broker,20,395,10,10,278,false
broker,20,396,10,10,476,false
broker,20,397,6,6,1183,false
broker,20,398,6,6,380,false
broker,20,399,6,6,216,false
broker,20,400,6,6,229,false
broker,20,401,6,6,426,false
broker,20,402,2,2,396,false
broker,20,403,2,2,424,false
broker,20,404,2,2,395,false
broker,20,405,2,2,4124,false
broker,20,406,3,3,1502,false
broker,20,407,3,3,528,false
broker,20,408,3,3,395,false
broker,20,409,3,3,245,false
broker,20,410,2,2,10777,false
broker,20,411,2,2,257,false
broker,20,412,2,2,363,false
broker,20,413,2,2,205,false
broker,20,414,2,2,321,false
broker,20,415,4,4,5005,false
broker,20,416,4,4,341,false
broker,20,417,4,4,410,false
broker,20,418,4,4,281,false
broker,20,419,4,4,255,false
broker,20,420,6,6,246,false
broker,20,421,6,6,296,false
broker,20,422,6,6,394,false
broker,20,423,6,6,398,false
broker,20,424,5,5,6639,false
broker,20,425,5,5,341,false
broker,20,426,5,5,361,false
broker,20,427,5,5,390,false
broker,20,428,5,5,404,false
broker,20,429,10,10,180,false
broker,20,430,10,10,225,false
broker,20,431,10,10,228,false
broker,20,432,10,10,394,false
broker,20,433,10,7,9601,false
broker,20,434,7,7,205,false
broker,20,435,7,7,452,false
broker,20,436,7,7,227,false
broker,20,437,7,7,387,false
broker,20,438,10,10,4650,false
broker,20,439,10,10,301,false
broker,20,440,10,10,202,false
broker,20,441,10,10,226,false
broker,20,442,10,10,243,false
broker,20,443,12,12,287,false
broker,20,444,12,12,222,false
broker,20,445,12,12,214,false
broker,20,446,12,12,373,false
broker,20,447,12,12,2296,false
broker,20,448,12,12,231,false
broker,20,449,12,12,258,false
broker,20,450,12,12,221,false
broker,20,451,12,12,3917,false
broker,20,452,14,14,227,false
broker,20,453,14,14,301,false
broker,20,454,14,14,329,false
broker,20,455,14,14,411,false
broker,20,456,14,14,1486,false
broker,20,457,14,14,258,false
broker,20,458,14,14,291,false
broker,20,459,14,14,564,false
broker,20,460,14,14,218,false
broker,20,461,12,12,224,false
broker,20,462,12,12,228,false
broker,20,463,12,12,207,false
broker,20,464,12,12,252,false
broker,20,465,8,8,2192,false
broker,20,466,8,8,218,false
broker,20,467,8,8,292,false
broker,20,468,8,8,215,false
broker,20,469,8,8,212,false
broker,20,470,13,13,203,false
broker,20,471,13,13,214,false
broker,20,472,13,13,225,false
broker,20,473,13,13,258,false
broker,20,474,14,14,2927,false
broker,20,475,14,14,435,false
broker,20,476,14,14,445,false
broker,20,477,14,14,369,false
broker,20,478,14,11,7301,false
broker,20,479,11,11,319,false
broker,20,480,11,11,263,false
broker,20,481,11,11,359,false
broker,20,482,11,11,255,false
broker,20,483,8,8,8101,false
broker,20,484,8,8,251,false
broker,20,485,8,8,382,false
broker,20,486,8,8,439,false
broker,20,487,8,8,410,false
broker,20,488,9,9,278,false
broker,20,489,9,9,250,false
broker,20,490,9,9,260,false
broker,20,491,9,9,411,false
broker,20,492,8,8,239,false
broker,20,493,8,8,251,false
broker,20,494,8,8,247,false
broker,20,495,8,8,251,false
broker,20,496,8,13,3014,true
broker,20,497,13,13,227,false
broker,20,498,13,13,312,false
broker,20,499,13,13,236,false
broker,20,500,13,13,363,false
broker,20,501,14,14,316,false
broker,20,502,14,14,184,false
broker,20,503,14,14,252,false
broker,20,504,14,14,239,false
broker,20,505,14,14,596,false
broker,20,506,14,14,264,false
broker,20,507,14,14,273,false
broker,20,508,14,14,249,false
broker,20,509,14,14,352,false
broker,20,510,14,14,16652,false
broker,20,511,14,14,179,false
broker,20,512,14,14,243,false
broker,20,513,14,14,445,false
broker,20,514,14,14,276,false
broker,20,515,13,13,178,false
broker,20,516,13,13,524,false
broker,20,517,13,13,433,false
broker,20,518,13,13,262,false
broker,20,519,13,13,13958,false
broker,20,520,13,13,210,false
broker,20,521,13,13,387,false
broker,20,522,13,13,313,false
broker,20,523,13,13,269,false
broker,20,524,14,14,1744,false
broker,20,525,14,14,778,false
broker,20,526,14,14,373,false
broker,20,527,14,14,453,false
broker,20,528,14,14,601,false
broker,20,529,17,17,352,false
broker,20,530,17,17,415,false
broker,20,531,17,17,436,false
broker,20,532,17,17,222,false
broker,20,533,19,19,3232,false
broker,20,534,19,19,823,false
broker,20,535,19,19,460,false
broker,20,536,19,19,501,false
broker,20,537,19,18,8453,false
broker,20,538,18,18,459,false
broker,20,539,18,18,601,false
broker,20,540,18,18,254,false
broker,20,541,18,18,249,false
broker,20,542,16,16,2373,false
broker,20,543,16,16,117,false
broker,20,544,16,16,460,false
broker,20,545,16,16,430,false
broker,20,546,13,13,2167,false
broker,20,547,13,13,201,false
broker,20,548,13,13,366,false
broker,20,549,13,13,326,false
broker,20,550,14,14,156,false
broker,20,551,14,14,342,false
broker,20,552,14,14,243,false
broker,20,553,14,14,251,false
broker,20,554,14,14,218,false
broker,20,555,11,11,523,false
broker,20,556,11,11,253,false
broker,20,557,11,11,389,false
broker,20,558,11,11,277,false
broker,20,559,15,15,185,false
broker,20,560,15,15,253,false
broker,20,561,15,15,328,false
broker,20,562,15,15,446,false
broker,20,563,15,11,17103,false
broker,20,564,11,11,218,false
broker,20,565,11,11,252,false
broker,20,566,11,11,1424,false
broker,20,567,11,11,341,false
broker,20,568,13,13,1518,false
broker,20,569,13,13,280,false
broker,20,570,13,13,286,false
broker,20,571,13,13,334,false
broker,20,572,14,14,7211,false
broker,20,573,14,14,222,false
broker,20,574,14,14,213,false
broker,20,575,14,14,410,false
broker,20,576,14,14,262,false
broker,20,577,15,15,1166,false
broker,20,578,15,15,318,false
broker,20,579,15,15,309,false
broker,20,580,15,15,238,false
broker,20,581,15,17,15220,false
broker,20,582,17,17,356,false
broker,20,583,17,17,238,false
broker,20,584,17,17,389,false
broker,20,585,17,17,317,false
broker,20,586,16,16,300,false
broker,20,587,16,16,1386,false
broker,20,588,16,16,235,false
broker,20,589,16,16,417,false
broker,20,590,17,17,13436,false
broker,20,591,17,17,289,false
broker,20,592,17,17,348,false
broker,20,593,17,17,349,false
broker,20,594,17,17,424,false
broker,20,595,17,17,7248,false
broker,20,596,17,17,484,false
broker,20,597,17,17,569,false
broker,20,598,17,17,331,false
broker,20,599,17,17,261,false
broker,20,600,15,15,315,false
broker,20,601,15,15,332,false
broker,20,602,15,15,250,false
broker,20,603,15,15,224,false
broker,20,604,16,16,286,false
broker,20,605,16,16,568,false
broker,20,606,16,16,373,false
broker,20,607,16,16,566,false
broker,20,608,16,17,13198,false
broker,20,609,17,17,274,false
broker,20,610,17,17,231,false
broker,20,611,17,17,300,false
broker,20,612,17,17,476,false
broker,20,613,14,14,7026,false
broker,20,614,14,14,232,false
broker,20,615,14,14,250,false
broker,20,616,14,14,273,false
broker,20,617,14,14,249,false
broker,20,618,17,17,226,false
broker,20,619,17,17,217,false
broker,20,620,17,17,494,false
broker,20,621,17,17,265,false
broker,20,622,14,14,4527,false
broker,20,623,14,14,428,false
broker,20,624,14,14,338,false
broker,20,625,14,14,307,false
broker,20,626,14,14,817,false
broker,20,627,18,18,2266,false
broker,20,628,18,18,300,false
broker,20,629,18,18,250,false
broker,20,630,18,18,497,false
broker,20,631,19,19,11346,false
broker,20,632,19,19,250,false
broker,20,633,19,19,7752,false
broker,20,634,19,19,316,false
broker,20,635,19,19,617,false
broker,20,636,23,23,9793,false
broker,20,637,23,23,495,false
broker,20,638,23,23,388,false
broker,20,639,23,23,955,false
broker,20,640,20,20,16304,false
broker,20,641,20,20,320,false
broker,20,642,20,20,1457,false
broker,20,643,20,20,372,false
broker,20,644,20,20,325,false
broker,20,645,25,25,5263,false
broker,20,646,25,25,76,false
broker,20,647,25,25,361,false
broker,20,648,25,25,317,false
broker,20,649,24,24,166,false
broker,20,650,24,24,249,false
broker,20,651,24,24,214,false
broker,20,652,24,24,365,false
broker,20,653,23,23,14392,false
broker,20,654,23,23,821,false
broker,20,655,23,23,321,false
broker,20,656,23,23,269,false
broker,20,657,23,23,266,false
broker,20,658,20,20,17193,false
broker,20,659,20,20,67,false
broker,20,660,20,20,309,false
broker,20,661,20,20,349,false
