# coordinator_comparison mode=broker n=40 duration_secs=20 decision_rate_hz=50 load_update_rate_hz=10 warmup_secs=6
# warmup 40/40 → client sees 40 workers, 4 peers; broker has 24 peers
mode,n,decision_idx,perceived_load,true_load,decision_us,is_misroute
broker,40,244,10,10,280,false
broker,40,245,8,8,22537,false
broker,40,246,8,8,66,false
broker,40,247,8,8,60,false
broker,40,248,8,8,355,false
broker,40,249,8,4,23299,false
broker,40,250,4,4,714,false
broker,40,251,4,4,357,false
broker,40,252,4,4,472,false
broker,40,253,4,4,456,false
broker,40,254,6,6,20923,false
broker,40,255,6,6,84,false
broker,40,256,6,6,92,false
broker,40,257,6,6,317,false
broker,40,258,7,7,28573,false
broker,40,259,7,7,75,false
broker,40,260,7,7,59,false
broker,40,261,7,7,353,false
broker,40,262,7,7,413,false
broker,40,263,9,9,16310,false
broker,40,264,9,9,67,false
broker,40,265,9,9,305,false
broker,40,266,9,9,367,false
broker,40,267,6,6,20408,false
broker,40,268,6,6,75,false
broker,40,269,6,6,377,false
broker,40,270,6,6,456,false
broker,40,271,5,5,25647,false
broker,40,272,5,5,1615,false
broker,40,273,5,5,84,false
broker,40,274,5,5,383,false
broker,40,275,1,1,23606,false
broker,40,276,1,1,127,false
broker,40,277,1,1,80,false
broker,40,278,1,1,304,false
broker,40,279,1,1,303,false
broker,40,280,4,4,12908,false
broker,40,281,4,4,70,false
broker,40,282,4,4,352,false
broker,40,283,4,4,355,false
broker,40,284,3,3,26149,false
broker,40,285,3,3,69,false
broker,40,286,3,3,110,false
broker,40,287,3,3,356,false
broker,40,288,2,2,20435,false
broker,40,289,2,2,110,false
broker,40,290,2,2,299,false
broker,40,291,2,2,353,false
broker,40,292,2,2,606,false
broker,40,293,4,4,17219,false
broker,40,294,4,4,75,false
broker,40,295,4,4,88,false
broker,40,296,4,4,342,false
broker,40,297,1,1,27564,false
broker,40,298,1,1,101,false
broker,40,299,1,1,66,false
broker,40,300,1,1,352,false
broker,40,301,0,0,16603,false
broker,40,302,0,0,277,false
broker,40,303,0,0,59,false
broker,40,304,0,0,334,false
broker,40,305,0,0,392,false
broker,40,306,2,2,15605,false
broker,40,307,2,2,79,false
broker,40,308,2,2,59,false
broker,40,309,2,2,248,false
broker,40,310,2,2,20577,false
broker,40,311,2,2,61,false
broker,40,312,2,2,6881,false
broker,40,313,2,2,304,false
broker,40,314,2,2,382,false
broker,40,315,0,0,14558,false
broker,40,316,0,0,57,false
broker,40,317,0,0,315,false
broker,40,318,0,0,242,false
broker,40,319,0,0,27260,false
broker,40,320,0,0,3470,false
broker,40,321,0,0,61,false
broker,40,322,0,0,303,false
broker,40,323,0,0,26846,false
broker,40,324,0,0,107,false
broker,40,325,0,0,66,false
broker,40,326,0,0,382,false
broker,40,327,0,0,479,false
broker,40,328,0,0,15547,false
broker,40,329,0,0,94,false
broker,40,330,0,0,333,false
broker,40,331,0,0,307,false
broker,40,332,0,0,20464,false
broker,40,333,0,0,65,false
broker,40,334,0,0,71,false
broker,40,335,0,0,374,false
broker,40,336,0,0,1982,false
broker,40,337,0,0,9034,false
broker,40,338,0,0,64,false
broker,40,339,0,0,335,false
broker,40,340,0,0,290,false
broker,40,341,4,4,10798,false
broker,40,342,4,4,100,false
broker,40,343,4,4,368,false
broker,40,344,4,4,300,false
broker,40,345,0,0,22718,false
broker,40,346,0,0,66,false
broker,40,347,0,0,71,false
broker,40,348,0,0,341,false
broker,40,349,0,1,22015,false
broker,40,350,1,1,65,false
broker,40,351,1,1,292,false
broker,40,352,1,1,324,false
