# coordinator_comparison mode=gossip n=20 duration_secs=20 decision_rate_hz=50 load_update_rate_hz=10 warmup_secs=6
# warmup 6/20 6/20 6/20 6/20 6/20 6/20 6/20 6/20 6/20 6/20 6/20 6/20 → client sees 6 workers, 6 peers; broker has 0 peers
mode,n,decision_idx,perceived_load,true_load,decision_us,is_misroute
gossip,20,345,14,14,50,false
gossip,20,346,14,14,28,false
gossip,20,347,14,14,62,false
gossip,20,348,14,14,42,false
gossip,20,349,16,16,39,false
gossip,20,350,16,16,38,false
gossip,20,351,16,16,23,false
gossip,20,352,16,16,32,false
gossip,20,353,16,16,44,false
gossip,20,354,16,16,19,false
gossip,20,355,16,16,39,false
gossip,20,356,16,16,52,false
gossip,20,357,16,16,51,false
gossip,20,358,16,14,38,false
gossip,20,359,14,14,39,false
gossip,20,360,14,14,27,false
gossip,20,361,14,14,32,false
gossip,20,362,14,14,38,false
gossip,20,363,13,13,33,false
gossip,20,364,13,13,48,false
gossip,20,365,13,13,47,false
gossip,20,366,13,13,41,false
gossip,20,367,13,14,78,false
gossip,20,368,14,14,31,false
gossip,20,369,14,14,22,false
gossip,20,370,14,14,54,false
gossip,20,371,14,14,53,false
gossip,20,372,18,18,28,false
gossip,20,373,18,18,51,false
gossip,20,374,18,18,24,false
gossip,20,375,18,18,43,false
gossip,20,376,18,18,26,false
gossip,20,377,19,19,36,false
gossip,20,378,19,19,28,false
gossip,20,379,19,19,51,false
gossip,20,380,19,19,25,false
gossip,20,381,19,23,1941,true
gossip,20,382,21,21,21,false
gossip,20,383,21,21,28,false
gossip,20,384,21,21,55,false
gossip,20,385,21,21,26,false
gossip,20,386,22,22,25,false
gossip,20,387,22,22,48,false
gossip,20,388,22,22,43,false
gossip,20,389,22,22,52,false
gossip,20,390,22,19,48,false
gossip,20,391,19,19,26,false
gossip,20,392,19,19,31,false
gossip,20,393,19,19,44,false
gossip,20,394,19,19,54,false
gossip,20,395,17,17,82,false
gossip,20,396,17,17,58,false
gossip,20,397,17,17,31,false
gossip,20,398,17,17,66,false
gossip,20,399,17,17,35,false
gossip,20,400,16,16,28,false
gossip,20,401,16,16,52,false
gossip,20,402,16,16,35,false
gossip,20,403,16,16,30,false
gossip,20,404,16,19,41,true
gossip,20,405,17,17,18,false
gossip,20,406,17,17,37,false
gossip,20,407,17,17,49,false
gossip,20,408,17,17,51,false
gossip,20,409,13,13,23,false
gossip,20,410,13,13,42,false
gossip,20,411,13,13,24,false
gossip,20,412,13,13,25,false
gossip,20,413,13,11,23,false
gossip,20,414,11,11,40,false
gossip,20,415,11,11,88,false
gossip,20,416,11,11,44,false
gossip,20,417,11,11,43,false
gossip,20,418,11,11,32,false
gossip,20,419,11,11,22,false
gossip,20,420,11,11,38,false
gossip,20,421,11,11,22,false
gossip,20,422,11,7,49,false
gossip,20,423,7,7,21,false
gossip,20,424,7,7,47,false
gossip,20,425,7,7,41,false
gossip,20,426,7,7,25,false
gossip,20,427,3,3,23,false
gossip,20,428,3,3,27,false
gossip,20,429,3,3,32,false
gossip,20,430,3,3,38,false
gossip,20,431,3,7,43,true
gossip,20,432,4,4,33,false
gossip,20,433,4,4,61,false
gossip,20,434,4,4,48,false
gossip,20,435,4,4,46,false
gossip,20,436,6,6,63,false
gossip,20,437,6,6,35,false
gossip,20,438,6,6,43,false
gossip,20,439,6,6,44,false
gossip,20,440,6,3,33,false
gossip,20,441,3,3,34,false
gossip,20,442,3,3,44,false
gossip,20,443,3,3,21,false
gossip,20,444,3,3,21,false
gossip,20,445,0,0,21,false
gossip,20,446,0,0,24,false
gossip,20,447,0,0,26,false
gossip,20,448,0,0,30,false
gossip,20,449,0,0,28,false
gossip,20,450,0,0,22,false
gossip,20,451,0,0,25,false
gossip,20,452,0,1,46,false
gossip,20,453,1,1,31,false
gossip,20,454,1,1,21,false
gossip,20,455,1,1,21,false
gossip,20,456,1,1,31,false
gossip,20,457,0,0,26,false
gossip,20,458,0,0,33,false
gossip,20,459,0,0,72,false
gossip,20,460,0,0,164,false
gossip,20,461,0,0,21,false
gossip,20,462,0,0,21,false
gossip,20,463,0,0,24,false
gossip,20,464,0,0,25,false
gossip,20,465,0,0,64,false
gossip,20,466,0,0,32,false
gossip,20,467,0,0,44,false
gossip,20,468,0,0,27,false
gossip,20,469,0,0,44,false
gossip,20,470,0,1,22,false
gossip,20,471,1,1,35,false
gossip,20,472,1,1,21,false
gossip,20,473,1,1,22,false
gossip,20,474,1,1,44,false
gossip,20,475,1,1,28,false
gossip,20,476,1,1,22,false
gossip,20,477,1,1,35,false
gossip,20,478,1,1,26,false
gossip,20,479,1,0,90,false
gossip,20,480,0,0,33,false
gossip,20,481,0,0,23,false
gossip,20,482,0,0,26,false
gossip,20,483,0,0,33,false
gossip,20,484,0,0,52,false
gossip,20,485,0,0,21,false
gossip,20,486,0,0,23,false
gossip,20,487,0,0,45,false
gossip,20,488,0,4,21,true
gossip,20,489,4,4,23,false
gossip,20,490,4,4,21,false
gossip,20,491,4,4,21,false
gossip,20,492,4,4,44,false
gossip,20,493,7,7,20,false
gossip,20,494,7,7,27,false
gossip,20,495,7,7,50,false
gossip,20,496,7,7,22,false
gossip,20,497,7,11,21,true
gossip,20,498,11,11,27,false
gossip,20,499,11,11,22,false
gossip,20,500,11,11,22,false
gossip,20,501,11,11,52,false
gossip,20,502,9,9,19,false
gossip,20,503,9,9,23,false
gossip,20,504,9,9,43,false
gossip,20,505,9,9,22,false
gossip,20,506,9,9,22,false
gossip,20,507,8,8,38,false
gossip,20,508,8,8,24,false
gossip,20,509,8,8,21,false
gossip,20,510,8,8,25,false
gossip,20,511,8,4,20,false
gossip,20,512,4,4,30,false
gossip,20,513,4,4,45,false
gossip,20,514,4,4,42,false
gossip,20,515,4,4,52,false
gossip,20,516,0,0,26,false
gossip,20,517,0,0,45,false
gossip,20,518,0,0,22,false
gossip,20,519,0,0,43,false
gossip,20,520,0,0,31,false
gossip,20,521,0,0,23,false
gossip,20,522,0,0,38,false
gossip,20,523,0,0,31,false
gossip,20,524,0,0,47,false
gossip,20,525,4,4,69,false
gossip,20,526,4,4,28,false
gossip,20,527,4,4,34,false
gossip,20,528,4,4,30,false
gossip,20,529,4,4,341,false
gossip,20,530,4,4,26,false
gossip,20,531,4,4,35,false
gossip,20,532,4,4,33,false
gossip,20,533,4,4,56,false
gossip,20,534,5,5,100,false
gossip,20,535,5,5,41,false
gossip,20,536,5,5,30,false
gossip,20,537,5,5,39,false
gossip,20,538,9,9,64,false
gossip,20,539,9,9,52,false
gossip,20,540,9,9,41,false
gossip,20,541,9,9,23,false
gossip,20,542,9,9,61,false
gossip,20,543,10,10,95,false
gossip,20,544,10,10,16,false
gossip,20,545,10,10,29,false
gossip,20,546,10,10,46,false
gossip,20,547,11,11,499,false
gossip,20,548,11,11,40,false
gossip,20,549,11,11,41,false
gossip,20,550,11,11,48,false
gossip,20,551,11,11,38,false
gossip,20,552,9,9,22,false
gossip,20,553,9,9,48,false
gossip,20,554,9,9,34,false
gossip,20,555,9,9,21,false
gossip,20,556,5,5,31,false
gossip,20,557,5,5,40,false
gossip,20,558,5,5,55,false
gossip,20,559,5,5,44,false
gossip,20,560,5,9,28,true
gossip,20,561,9,9,30,false
gossip,20,562,9,9,47,false
gossip,20,563,9,9,55,false
gossip,20,564,9,9,54,false
gossip,20,565,5,5,1010,false
gossip,20,566,5,5,24,false
gossip,20,567,5,5,38,false
gossip,20,568,5,5,72,false
gossip,20,569,5,9,47,true
gossip,20,570,9,9,30,false
gossip,20,571,9,9,26,false
gossip,20,572,9,9,29,false
gossip,20,573,9,9,31,false
gossip,20,574,6,6,33,false
gossip,20,575,6,6,39,false
gossip,20,576,6,6,49,false
gossip,20,577,6,6,37,false
gossip,20,578,6,6,41,false
gossip,20,579,9,9,28,false
gossip,20,580,9,9,33,false
gossip,20,581,9,9,39,false
gossip,20,582,9,9,51,false
gossip,20,583,11,11,22,false
gossip,20,584,11,11,64,false
gossip,20,585,11,11,28,false
gossip,20,586,11,11,41,false
gossip,20,587,11,15,97,true
gossip,20,588,11,11,38,false
gossip,20,589,11,11,59,false
gossip,20,590,11,11,24,false
gossip,20,591,11,11,55,false
gossip,20,592,12,12,20,false
gossip,20,593,12,12,63,false
gossip,20,594,12,12,75,false
gossip,20,595,12,12,31,false
gossip,20,596,12,14,33,false
gossip,20,597,14,14,38,false
gossip,20,598,14,14,40,false
gossip,20,599,14,14,34,false
gossip,20,600,14,14,49,false
gossip,20,601,12,12,31,false
gossip,20,602,12,12,30,false
gossip,20,603,12,12,69,false
gossip,20,604,12,12,37,false
gossip,20,605,12,12,40,false
gossip,20,606,16,16,33,false
gossip,20,607,16,16,52,false
gossip,20,608,16,16,33,false
gossip,20,609,16,16,34,false
gossip,20,610,19,19,42,false
gossip,20,611,19,19,10,false
gossip,20,612,19,19,45,false
gossip,20,613,19,19,48,false
gossip,20,614,19,23,32,true
gossip,20,615,22,22,31,false
gossip,20,616,22,22,46,false
gossip,20,617,22,22,47,false
gossip,20,618,22,22,32,false
gossip,20,619,23,23,24,false
gossip,20,620,23,23,51,false
gossip,20,621,23,23,58,false
gossip,20,622,23,23,30,false
gossip,20,623,24,24,149,false
gossip,20,624,24,24,24,false
gossip,20,625,24,24,40,false
gossip,20,626,24,24,45,false
gossip,20,627,24,24,43,false
gossip,20,628,24,24,146,false
gossip,20,629,24,24,39,false
gossip,20,630,24,24,36,false
gossip,20,631,24,24,47,false
gossip,20,632,24,21,28,false
gossip,20,633,21,21,28,false
gossip,20,634,21,21,93,false
gossip,20,635,21,21,44,false
gossip,20,636,21,21,47,false
gossip,20,637,19,19,31,false
gossip,20,638,19,19,34,false
gossip,20,639,19,19,26,false
gossip,20,640,19,19,114,false
gossip,20,641,19,22,43,true
gossip,20,642,19,19,22,false
gossip,20,643,19,19,23,false
gossip,20,644,19,19,23,false
gossip,20,645,19,19,80,false
gossip,20,646,17,17,39,false
gossip,20,647,17,17,26,false
gossip,20,648,17,17,46,false
gossip,20,649,17,17,36,false
gossip,20,650,17,17,27,false
gossip,20,651,17,17,34,false
gossip,20,652,17,17,64,false
gossip,20,653,17,17,38,false
gossip,20,654,17,17,383,false
gossip,20,655,15,15,31,false
gossip,20,656,15,15,33,false
gossip,20,657,15,15,43,false
gossip,20,658,15,15,22,false
gossip,20,659,15,15,29,false
gossip,20,660,11,11,29,false
gossip,20,661,11,11,28,false
gossip,20,662,11,11,24,false
gossip,20,663,11,11,24,false
gossip,20,664,15,15,33,false
gossip,20,665,15,15,24,false
gossip,20,666,15,15,22,false
gossip,20,667,15,15,26,false
gossip,20,668,15,15,28,false
gossip,20,669,16,16,23,false
gossip,20,670,16,16,52,false
gossip,20,671,16,16,27,false
gossip,20,672,16,16,23,false
gossip,20,673,15,15,37,false
gossip,20,674,15,15,28,false
gossip,20,675,15,15,29,false
gossip,20,676,15,15,25,false
gossip,20,677,15,15,29,false
gossip,20,678,13,13,2121,false
gossip,20,679,13,13,33,false
gossip,20,680,13,13,43,false
gossip,20,681,13,13,47,false
gossip,20,682,13,14,44,false
gossip,20,683,14,14,28,false
gossip,20,684,14,14,34,false
gossip,20,685,14,14,21,false
gossip,20,686,14,14,24,false
gossip,20,687,16,16,22,false
gossip,20,688,16,16,27,false
gossip,20,689,16,16,59,false
gossip,20,690,16,16,23,false
gossip,20,691,16,16,45,false
gossip,20,692,20,20,22,false
gossip,20,693,20,20,23,false
gossip,20,694,20,20,22,false
gossip,20,695,20,20,43,false
gossip,20,696,19,19,21,false
gossip,20,697,19,19,24,false
gossip,20,698,19,19,49,false
gossip,20,699,19,19,22,false
gossip,20,700,19,24,21,true
gossip,20,701,22,22,44,false
gossip,20,702,22,22,44,false
gossip,20,703,22,22,25,false
gossip,20,704,22,22,48,false
gossip,20,705,19,19,21,false
gossip,20,706,19,19,48,false
gossip,20,707,19,19,53,false
gossip,20,708,19,19,41,false
gossip,20,709,19,19,21,false
gossip,20,710,18,18,32,false
gossip,20,711,18,18,51,false
gossip,20,712,18,18,24,false
gossip,20,713,18,18,22,false
gossip,20,714,20,20,20,false
gossip,20,715,20,20,37,false
gossip,20,716,20,20,21,false
gossip,20,717,20,20,21,false
gossip,20,718,20,20,22,false
gossip,20,719,20,20,25,false
gossip,20,720,20,20,26,false
gossip,20,721,20,20,24,false
gossip,20,722,20,20,21,false
gossip,20,723,17,17,21,false
gossip,20,724,17,17,22,false
gossip,20,725,17,17,45,false
gossip,20,726,17,17,43,false
gossip,20,727,17,17,28,false
gossip,20,728,21,21,27,false
gossip,20,729,21,21,24,false
gossip,20,730,21,21,25,false
gossip,20,731,21,21,22,false
gossip,20,732,19,19,24,false
gossip,20,733,19,19,24,false
gossip,20,734,19,19,35,false
gossip,20,735,19,19,33,false
gossip,20,736,19,19,25,false
gossip,20,737,17,17,12,false
gossip,20,738,17,17,40,false
gossip,20,739,17,17,42,false
gossip,20,740,17,17,43,false
gossip,20,741,16,16,19,false
gossip,20,742,16,16,23,false
gossip,20,743,16,16,23,false
gossip,20,744,16,16,22,false
gossip,20,745,16,16,42,false
gossip,20,746,13,13,22,false
gossip,20,747,13,13,24,false
gossip,20,748,13,13,50,false
gossip,20,749,13,13,27,false
gossip,20,750,13,13,29,false
gossip,20,751,10,10,37,false
gossip,20,752,10,10,35,false
gossip,20,753,10,10,34,false
gossip,20,754,10,10,45,false
gossip,20,755,11,11,22,false
gossip,20,756,11,11,27,false
gossip,20,757,11,11,23,false
gossip,20,758,11,11,21,false
gossip,20,759,11,11,22,false
gossip,20,760,10,10,21,false
gossip,20,761,10,10,22,false
gossip,20,762,10,10,24,false
gossip,20,763,10,10,23,false
gossip,20,764,11,11,26,false
gossip,20,765,11,11,29,false
gossip,20,766,11,11,54,false
gossip,20,767,11,11,23,false
gossip,20,768,11,11,26,false
gossip,20,769,7,7,20,false
